R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
118.78561,131183.3486,-1.197482,130556.5169,-121.180574,131258.5685,117.273002,440.92888,-4.852953,450.4506,-122.423892,438.73156,118.797069,131007.8358,0,0,0,0,116.648478,443.30931,170.157006,7.14129,-55.101351,6.77507,59.999,0,8.82094481,0.0182,0,111.875739,129027.0474,-8.072975,129001.9742,-128.073256,129027.0474,-70.708722,446.42218,167.475564,455.21146,49.715548,444.40797,111.904387,129027.0474,0,0,0,0,-71.184276,448.6195,-20.110819,6.40885,120.395622,6.22574,59.999,0,8.545956633,-3.101762,0,111.85855,128976.9009,-8.118812,128951.8276,-128.113363,129052.1207,-70.748829,444.40797,167.194814,452.2817,49.400421,442.02754,111.87001,129001.9742,0,0,0,0,-71.396271,446.23907,-18.615399,6.77507,112.488804,5.85952,60,0,8.551169205,-3.105861,0,118.671573,131594.5,-1.255188,131444.4531,-121.308299,131668.7344,117.193916,438.88092,-4.86969,448.6828,-122.533266,438.428894,118.699044,131569.0781,0,0,0,0,116.584171,441.930786,171.6092,6.448746,-58.526921,6.786346,60,0,8.891061441,0.015032,0,0,0,0,0,0,0,0,0,0,0,0,0
118.734044,131233.4952,-1.243318,130606.6634,-121.249329,131308.715,116.808906,442.57687,-4.933167,450.81682,-122.882258,440.74577,118.745503,131057.9823,0,0,0,0,116.321892,444.59108,169.727288,6.04263,-53.863762,5.85952,60,0,8.73778261,0.027897,0,111.829903,129052.1207,-8.118812,129052.1207,-128.119093,129077.194,-70.949364,447.52084,167.360972,455.39457,49.308748,445.87285,111.852821,129052.1207,0,0,0,0,-71.436378,449.53505,-17.704396,5.67641,117.15841,5.4933,59.999,0,8.480085212,-3.099322,0,111.801255,129001.9742,-8.176108,129001.9742,-128.1592,129102.2672,-71.081144,445.50663,167.12033,452.09859,49.016539,442.94309,111.818443,129027.0474,0,0,0,0,-71.654102,446.7884,-18.489348,6.04263,112.357024,4.94397,59.999,0,8.482044082,-3.09923,0,118.622136,131649,-1.315613,131487.25,-121.363227,131723.6875,116.743478,440.340027,-4.946594,448.734283,-122.939758,439.453125,118.644102,131621.0938,0,0,0,0,116.276553,442.783356,170.060126,5.527496,-55.148621,5.796432,60,0,8.812643086,0.026073,0,0,0,0,0,0,0,0,0,0,0,0,0
118.671019,131258.5685,-1.306344,130631.7367,-121.306624,131308.715,116.488049,443.67553,-5.001922,450.4506,-123.208844,442.02754,118.682478,131057.9823,0,0,0,0,116.081249,445.32352,167.326595,5.12708,-53.932517,4.94397,60,0,8.672504284,0.033229,0,111.766877,129077.194,-8.193296,129052.1207,-128.182118,129102.2672,-71.293138,448.43639,167.240651,455.39457,48.810275,447.52084,111.795525,129077.194,0,0,0,0,-71.757234,450.4506,-14.134869,4.76086,113.49148,4.57775,60,0,8.412527628,-3.09482,0,111.743959,129027.0474,-8.233404,129027.0474,-128.210766,129127.3405,-71.459296,446.97151,167.011468,452.2817,48.609739,444.77419,111.761148,129077.194,0,0,0,0,-71.95204,447.88706,-19.469106,5.12708,110.735553,4.21153,60,0,8.410942755,-3.092776,0,118.561716,131662.5625,-1.381531,131500.7188,-121.429139,131742.1406,116.369935,441.896423,-5.018006,448.556885,-123.296813,441.009522,118.583682,131637.3906,0,0,0,0,116.01288,443.778992,166.506051,4.606247,-54.808047,4.880905,60.000999,0,8.730449931,0.033091,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.384469,135671.464,151.650469,135646.3907,31.650189,135746.6838,-86.396306,515.82087,151.999974,526.62436,34.377468,513.80666,-88.367281,135696.5372,0,0,0,0,-86.682785,518.75063,-40.851891,6.95818,110.580855,8.05684,59.957,0.07,7.81179346,-0.035752,0,-96.045232,135145.3438,144.011533,134998.2969,23.958436,135229.3906,86.629946,517.63916,-34.851382,526.548401,-152.619334,514.080078,-96.023259,135123.2188,0,0,0,0,86.377263,519.34436,129.597471,6.866455,-73.512267,7.152557,59.964001,0,7.71474249,3.095854,0,-96.050645,134668.5332,143.984294,134643.4599,23.989743,134693.6064,74.157927,464.55007,-45.532956,464.18385,-165.842634,464.55007,-96.021997,134668.5332,0,0,0,0,74.266789,464.36696,0,0,0,0,59.964,0,8.206007234,-2.96748,0,-89.484548,138128.6444,150.544661,137476.7394,30.532921,138203.8642,-97.769518,453.92969,142.465956,453.19725,22.184926,453.74658,-89.473089,137928.0583,0,0,0,0,-97.706493,453.56347,0,0,0,0,59.975,0,8.608983579,0.146649,0,0,0,0,0,0,0,0,0,0,0,0,0
-93.558278,131860.3269,146.470931,131835.2537,26.47065,131935.5467,-92.194639,477.00155,146.270396,486.15705,28.573405,474.62112,-93.53536,131885.4002,0,0,0,0,-92.458199,479.19887,-48.076889,6.22574,105.630499,7.14129,59.98,0,8.190775725,-0.02403,0,-100.857244,131149.8906,139.210511,131003.1172,19.15741,131228.9219,80.631408,478.654846,-40.904849,486.637116,-158.793647,475.49057,-100.829773,131124.5156,0,0,0,0,80.301824,480.188355,126.614686,6.311417,-82.488099,6.185532,59.979,0.03,8.075432145,3.114644,0,-100.857761,130681.8832,139.188637,130656.81,19.182627,130706.9565,71.596806,532.8501,-48.317531,532.8501,-168.420944,533.03321,-100.829113,130681.8832,0,0,0,0,71.625454,532.8501,0,0,0,0,59.977,0.03,6.961419939,-3.009237,0,-93.065535,134367.6539,146.946486,133715.7489,26.957664,134417.8005,-101.614065,523.51149,138.432333,523.87771,18.391945,523.14527,-93.059805,134167.0678,0,0,0,0,-101.591147,523.51149,0,0,0,0,59.982,0.02,7.293349384,0.150843,0,0,0,0,0,0,0,0,0,0,0,0,0
-95.471957,130130.2713,144.540063,130105.198,24.534053,130180.4178,-94.990673,477.55088,143.611871,486.70638,25.863315,475.35356,-95.460498,130130.2713,0,0,0,0,-95.185479,479.7482,-52.001649,6.04263,105.773739,6.95818,59.99,0.03,8.073591959,-0.006897,0,-102.884219,129211.6563,137.167055,129052.0078,17.130432,129294.6094,77.967224,479.948059,-43.349305,487.426758,-161.463322,477.813721,-102.856754,129185.6016,0,0,0,0,77.714541,481.676086,123.423158,5.344391,-85.053409,5.722046,59.987999,0.03,7.911978824,3.125898,0,-102.891761,128751.2415,137.143178,128726.1682,17.165816,128776.3147,70.571212,545.48469,-49.807221,547.4989,-167.813609,536.14608,-102.857383,128751.2415,0,0,0,0,70.978012,542.92115,82.523111,6.77507,-58.046354,6.77507,59.988,0.03,6.902447924,-3.008255,0,-94.750031,132462.0854,145.25626,131810.1804,25.261709,132512.232,-102.943327,536.87852,136.644705,538.89273,18.770097,526.99058,-94.744301,132261.4993,0,0,0,0,-102.513609,534.13187,-90.899754,7.14129,128.806642,6.95818,59.99,0.02,7.227246274,0.163466,0,0,0,0,0,0,0,0,0,0,0,0,0
-97.053321,129804.3188,142.975888,129804.3188,22.964148,129879.5386,-100.015513,501.53829,139.137071,507.76403,20.620751,500.25652,-97.041862,129829.3921,0,0,0,0,-100.089997,503.18628,-59.490208,3.84531,102.290155,4.94397,60,0.01,7.560765326,0.053387,0,-104.806828,128073.8047,135.244453,127936.9297,15.19684,128150.6406,73.248602,506.532654,-47.655948,512.145996,-166.50056,506.166443,-104.784855,128051.8203,0,0,0,0,73.034366,508.260742,124.708558,3.393173,-95.627751,3.913879,60,0,7.340779305,-3.110541,0,-104.81117,127622.9443,135.21804,127597.871,15.229218,127648.0176,71.109792,527.72302,-49.904624,533.03321,-168.535535,526.25814,-104.782522,127622.9443,0,0,0,0,70.892068,529.00479,114.900956,4.21153,-96.5262,4.39464,60,0,7.033413894,-3.073057,0,-96.732465,130631.7367,143.273826,129979.8317,23.296464,130681.8832,-102.238589,521.13106,136.650434,526.44125,18.145573,518.38441,-96.721005,130431.1505,0,0,0,0,-102.484961,521.8635,-58.77974,4.94397,92.893647,4.39464,59.999,0,7.298514689,0.094706,0,0,0,0,0,0,0,0,0,0,0,0,0
-97.059051,130055.0515,142.975888,130029.9782,22.964148,130105.198,-100.485338,504.65116,138.718812,510.69379,20.019145,503.73561,-97.041862,130055.0515,0,0,0,0,-100.582741,506.29915,-56.923357,3.47909,99.413907,4.39464,60,0,7.507130612,0.060717,0,-104.834292,128202.8438,135.222473,128067.4922,15.18036,128275.4688,72.853093,510.063171,-47.864685,514.057129,-166.813669,509.187683,-104.81232,128180.0781,0,0,0,0,72.726748,511.075989,0,0,-92.848205,3.330231,60,0,7.273887182,-3.102569,0,-104.828358,127773.3839,135.200851,127723.2374,15.212029,127773.3839,71.298868,524.42704,-49.658252,530.10345,-168.438133,523.32838,-104.79971,127748.3107,0,0,0,0,71.069685,525.89192,121.025875,3.84531,-97.036132,4.02842,60,0,7.075911136,-3.076402,0,-96.78976,130656.81,143.210801,130029.9782,23.21625,130706.9565,-101.946381,517.46886,136.919724,523.14527,18.214328,516.3702,-96.784031,130456.2238,0,0,0,0,-102.272966,518.93374,-50.586444,4.39464,84.081556,4.21153,60,0,7.335523272,0.085127,0,0,0,0,0,0,0,0,0,0,0,0,0
-97.185101,130656.81,142.849838,130631.7367,22.843827,130706.9565,-101.866166,512.34178,137.710406,516.3702,18.609669,512.15867,-97.162183,130656.81,0,0,0,0,-101.843248,513.62355,0,0,102.450583,3.29598,60,0,7.37555254,0.083294,0,-104.993593,128573.2656,135.068671,128435.1172,15.015565,128654.2656,71.512757,518.508911,-48.930362,521.347046,-168.3078,518.159851,-104.966129,128552.8906,0,0,0,0,71.430364,519.327148,0,0,0,0,60,0,7.126708433,-3.081461,0,-104.994516,128124.4097,135.040423,128099.3364,15.045872,128149.483,71.218654,518.01819,-49.068106,519.66618,-168.701693,517.46886,-104.965868,128124.4097,0,0,0,0,71.149899,518.38441,0,0,0,0,60,0,7.073399246,-3.075806,0,-97.099158,130732.0298,142.912863,130105.198,22.918312,130807.2496,-101.917733,511.79245,137.567167,514.5391,18.220058,510.69379,-97.081969,130556.5169,0,0,0,0,-102.043783,512.34178,0,0,0,0,60,0,7.339673466,0.083511,0,0,0,0,0,0,0,0,0,0,0,0,0
-97.185101,130656.81,142.844108,130631.7367,22.838098,130732.0298,-101.917733,512.708,137.676029,516.91953,18.477889,512.52489,-97.167912,130656.81,0,0,0,0,-101.917733,513.98977,0,0,101.929192,2.92976,60,0,7.361250258,0.084349,0,-104.999084,128581.5391,135.057688,128434.9219,15.004578,128659.9453,71.452337,518.89801,-48.963318,521.421448,-168.379217,518.812195,-104.977112,128557.25,0,0,0,0,71.369938,519.693359,0,0,0,0,59.999001,0,7.116088236,-3.08104,0,-105.000246,128124.4097,135.028964,128099.3364,15.040142,128149.483,71.212924,518.38441,-49.062376,519.48307,-168.707423,517.83508,-104.977327,128124.4097,0,0,0,0,71.149899,518.56752,0,0,0,0,59.999,0,7.062288796,-3.076319,0,-97.104887,130732.0298,142.907133,130105.198,22.906853,130807.2496,-101.923462,512.15867,137.567167,514.35599,18.202869,510.8769,-97.093428,130556.5169,0,0,0,0,-102.049513,512.52489,0,0,0,0,60,0,7.326577794,0.083209,0,0,0,0,0,0,0,0,0,0,0,0,0
-97.213749,130656.81,142.80973,130656.81,22.80372,130732.0298,-101.940651,512.89111,137.630192,517.10264,18.374756,512.89111,-97.19656,130681.8832,0,0,0,0,-101.975028,514.35599,0,0,0,0,60,0,7.351499486,0.083359,0,-105.032047,128585.75,135.030217,128438.6406,14.971619,128663.8594,71.424866,518.9552,-49.007263,521.799072,-168.505562,518.966675,-105.010074,128562.8828,0,0,0,0,71.304019,519.90509,0,0,0,0,59.999001,0,7.108910144,-3.081457,0,-105.040353,128124.4097,134.994586,128124.4097,15.005765,128149.483,71.109792,517.83508,-49.108213,519.48307,-168.776178,517.46886,-105.011705,128124.4097,0,0,0,0,71.086874,518.2013,0,0,0,0,59.999,0,7.07500414,-3.074073,0,-97.144994,130732.0298,142.867026,130105.198,22.878205,130807.2496,-101.963569,511.42623,137.538519,514.35599,18.088278,511.24312,-97.133535,130556.5169,0,0,0,0,-102.112538,512.34178,0,0,0,0,59.999,0,7.337850266,0.082026,0,0,0,0,0,0,0,0,0,0,0,0,0
-97.219479,130656.81,142.80973,130656.81,22.80372,130732.0298,-101.940651,512.708,137.624462,517.10264,18.357568,513.25733,-97.19656,130681.8832,0,0,0,0,-101.980758,514.35599,0,0,0,0,60,0,7.355960188,0.082368,0,-105.032047,128586.6328,135.024726,128439.1797,14.971619,128659.75,71.430364,518.480286,-49.023744,521.678955,-168.478091,518.926636,-105.010074,128562.5859,0,0,0,0,71.309511,519.687622,0,0,0,0,60,0,7.124236746,-3.082098,0,-105.040353,128124.4097,134.994586,128099.3364,15.005765,128149.483,71.121251,517.83508,-49.102483,519.48307,-168.770448,517.28575,-105.011705,128124.4097,0,0,0,0,71.092603,518.2013,0,0,0,0,60,0,7.074322571,-3.07404,0,-97.144994,130732.0298,142.867026,130105.198,22.872475,130807.2496,-101.940651,511.42623,137.549978,514.72221,18.099737,510.51068,-97.133535,130556.5169,0,0,0,0,-102.09535,512.34178,0,0,0,0,60,0,7.3391435,0.083197,0,0,0,0,0,0,0,0,0,0,0,0,0
172.643643,132687.7448,52.649092,132662.6716,-67.33973,132788.0379,178.894612,323.37226,50.838545,356.69828,-60.429859,318.97762,172.655102,132712.8181,0,0,0,0,176.241818,332.16154,-123.827639,20.87454,5.16235,19.95899,59.988,0.03,13.98012228,-0.151931,0,167.324526,131650.125,47.375794,131493.9531,-72.671813,131740.875,-11.192322,327.838898,-138.858948,362.714783,109.728703,322.872162,167.341014,131628.2813,0,0,0,0,-13.63678,337.017059,46.974793,20.902634,178.481149,20.187378,59.986,0.04,13.72392252,3.084457,0,167.326595,131183.3486,47.349232,131158.2754,-72.639589,131233.4952,-11.424778,326.66824,-138.781837,359.44493,109.457857,321.17494,167.343783,131183.3486,0,0,0,0,-13.762446,335.0913,46.495525,20.1421,178.716996,19.04344,59.988,0.04,13.58433737,3.092205,0,172.706668,132762.9647,52.717847,132136.1329,-67.288163,132813.1112,178.625322,322.2736,51.18232,355.05029,-60.389752,316.96341,172.712398,132562.3785,0,0,0,0,176.287654,330.69666,-123.94223,20.1421,8.898035,19.22655,59.986,0.03,13.99440997,-0.131614,0,0,0,0,0,0,0,0,0,0,0,0,0
171.646696,131810.1804,51.652145,131760.0339,-68.348135,131885.4002,177.152821,328.68245,49.669711,359.62804,-62.246135,324.65403,171.652426,131810.1804,0,0,0,0,174.689102,336.9224,-125.466298,19.40966,3.202834,18.67722,59.993,0.02,13.44896778,-0.135434,0,166.236887,130710.6641,46.293643,130565.4141,-73.742984,130801.9453,-12.812806,333.967224,-139.864202,365.358337,108.053285,328.611389,166.264344,130693.2266,0,0,0,0,-15.037537,341.966614,44.612733,19.523621,177.091369,18.527985,59.993,0.02,13.11488839,3.098132,0,166.232245,130255.6377,46.260612,130230.5644,-73.71102,130255.6377,-12.925928,331.97843,-139.939212,362.19158,107.836387,327.03446,166.266623,130255.6377,0,0,0,0,-15.166193,339.66905,44.472984,19.04344,175.898043,17.94478,59.993,0.03,13.08421304,3.097333,0,171.703992,131860.3269,51.703711,131233.4952,-68.28511,131935.5467,176.917908,327.58379,49.967649,357.43072,-62.263324,322.82293,171.709722,131684.814,0,0,0,0,174.71775,335.27441,-125.901746,18.67722,5.895736,17.76167,59.991,0.02,13.42971276,-0.119599,0,0,0,0,0,0,0,0,0,0,0,0,0
170.225761,131383.9348,50.236939,131358.8615,-69.757612,131459.1546,173.886961,338.57039,49.14832,357.98005,-65.735448,336.37307,170.24295,131409.0081,0,0,0,0,172.374353,344.06369,-128.205036,12.26837,0.26929,11.90215,60,0.01,12.18903418,-0.08631,0,164.786688,130277.1172,44.83246,130138.6797,-75.198668,130366.2969,-16.125184,344.53009,-140.479438,363.470093,104.565128,341.291443,164.808653,130257.8281,0,0,0,0,-17.405091,349.491119,40.042421,12.044907,174.668892,11.787415,60,0,11.86126518,-3.139664,0,164.782662,129804.3188,44.816759,129804.3188,-75.177792,129854.4653,-16.197517,342.23259,-140.449144,360.7267,104.444477,338.38728,164.81131,129804.3188,0,0,0,0,-17.458024,346.81034,40.714381,11.90215,175.972528,11.35282,60,0,11.86048233,-3.135831,0,170.283057,131459.1546,50.305694,130832.3229,-69.700316,131509.3012,173.720804,337.10551,49.463446,355.78273,-65.649504,333.80953,170.294516,131258.5685,0,0,0,0,172.448837,342.04948,-128.846749,11.71904,5.328507,11.35282,59.999,0,12.20981655,-0.0721,0,0,0,0,0,0,0,0,0,0,0,0,0
169.807502,131760.0339,49.812951,131734.9606,-70.170141,131835.2537,171.045091,348.82455,48.122725,359.44493,-68.875257,349.37388,169.818961,131785.1071,0,0,0,0,170.082522,352.48675,-131.625594,6.77507,-10.914846,7.14129,60,0,11.34368527,-0.042324,0,164.39667,130670.3125,44.447938,130523.0078,-75.583194,130761.8359,-18.965149,354.400635,-141.418766,364.620209,101.505436,353.284851,164.424141,130648.2734,0,0,0,0,-19.640808,357.347473,34.670105,6.557465,170.065618,6.889343,60.000999,0,11.06556675,-3.092326,0,164.39878,130230.5644,44.432877,130205.4911,-75.561674,130230.5644,-18.970633,352.12053,-141.360147,361.09292,101.396341,350.10632,164.427428,130205.4911,0,0,0,0,-19.658182,354.31785,34.520707,6.40885,170.277327,6.22574,60.001,0,11.03918315,-3.091258,0,169.864798,131835.2537,49.881706,131208.4219,-70.118575,131885.4002,170.901851,347.909,48.558173,356.69828,-68.749206,345.71168,169.876257,131634.6675,0,0,0,0,170.220031,349.92321,-135.435764,6.40885,0.54431,5.85952,60,0,11.2983091,-0.025579,0,0,0,0,0,0,0,0,0,0,0,0,0
169.738747,131785.1071,49.761385,131760.0339,-70.244626,131860.3269,170.529429,350.83876,47.996675,359.44493,-69.327893,350.65565,169.750206,131810.1804,0,0,0,0,169.727288,353.58541,-134.80551,6.04263,-9.935088,6.22574,60,0,11.19030511,-0.030478,0,164.330759,130689.1641,44.382019,130550.9688,-75.649113,130787.6484,-19.283753,355.854034,-141.501166,364.608765,100.928654,355.384827,164.358216,130673.5938,0,0,0,0,-19.964906,358.543396,37.043152,5.636215,165.368961,5.807877,60,0,10.91535251,-3.089883,0,164.330025,130230.5644,44.358393,130230.5644,-75.61897,130230.5644,-19.331596,353.03608,-141.474739,360.90981,100.840572,352.30364,164.364403,130230.5644,0,0,0,0,-19.996227,355.41651,36.308335,5.4933,164.427428,5.31019,60,0,10.92732033,-3.088868,0,169.801772,131860.3269,49.807221,131208.4219,-70.1816,131910.4735,170.495051,348.27522,48.426393,356.88139,-69.196113,347.17656,169.813231,131659.7408,0,0,0,0,169.893445,350.65565,-133.327279,5.4933,-0.326586,5.4933,60,0,11.24953354,-0.019347,0,0,0,0,0,0,0,0,0,0,0,0,0
179.186821,132286.5725,59.197999,132261.4993,-60.808011,132361.7923,178.178415,570.57076,72.845854,433.05515,-48.202939,447.15462,179.19255,132311.6458,0,0,0,0,-173.239519,480.11442,137.349443,61.70807,145.743274,58.22898,59.947,-0.29,5.493152537,0.202013,0,170.592963,131355.4688,50.633241,131196.7969,-69.414372,131449,-9.082947,578.378662,-113.189396,435.556397,125.785215,447.000488,170.609438,131331.5156,0,0,0,0,0.205994,482.769013,-49.847718,65.551758,-43.052673,63.03978,59.987999,-0.13,5.339084583,-2.947887,0,170.592454,130907.5427,50.609362,130857.3961,-69.37373,130907.5427,-38.55433,163.88345,-127.597701,88.99146,111.388725,90.63945,170.615372,130882.4694,0,0,0,0,-22.614644,110.59844,-67.47151,32.77669,-65.179679,32.41047,59.988,-0.13,15.74952489,-2.360245,0,172.804071,133013.6974,52.820979,132386.8656,-67.179301,133063.8439,163.579451,143.00891,72.456243,84.59682,-47.269018,85.32926,172.81553,132813.1112,0,0,0,0,179.358708,101.07672,132.593893,27.10028,132.708485,26.36784,60.016,0.14,19.00985175,0.4449,0,0,0,0,0,0,0,0,0,0,0,0,0
172.236843,133189.2102,52.242292,133164.137,-67.763718,133264.4301,174.098956,356.51517,57.69112,342.4157,-62.630017,345.52857,172.242572,133189.2102,0,0,0,0,176.362139,347.909,110.827226,8.78928,123.632833,7.69062,59.984,0.03,10.37675783,0.022076,0,166.923526,132816.8594,46.969302,132665.8438,-73.078311,132901.9219,-16.339418,360.025391,-132.168272,344.175354,107.383121,345.914856,166.94,132794.9688,0,0,0,0,-13.746644,349.851624,-78.153996,9.613037,-67.206118,9.492874,59.987999,0.01,10.19425924,-3.018035,0,166.925524,132336.7191,46.948162,132336.7191,-73.04066,132361.7923,-22.339624,356.69828,-142.242502,356.14895,97.695034,356.51517,166.942713,132336.7191,0,0,0,0,-22.293788,356.51517,0,0,0,0,59.988,0.01,10.52549049,-2.979086,0,172.14517,134518.0936,52.150619,133866.1885,-67.849662,134568.2401,167.876634,348.82455,47.945108,348.82455,-72.106739,348.64144,172.150899,134317.5074,0,0,0,0,167.905282,348.64144,0,0,0,0,59.991,0,10.95233166,0.075855,0,0,0,0,0,0,0,0,0,0,0,0,0
169.847609,131333.7883,49.870246,131308.715,-70.135764,131409.0081,172.099333,344.61302,55.301886,332.52776,-64.979144,335.45752,169.864798,131333.7883,0,0,0,0,174.121874,337.47173,108.031192,7.50751,121.300895,6.59196,59.997,0.01,10.61925552,0.009025,0,164.64936,130993.9141,44.684146,130842.25,-75.352477,131086.125,-18.668519,348.157898,-134.739074,333.675385,104.911193,335.500732,164.660343,130972.9063,0,0,0,0,-16.196595,338.939667,-80.488588,8.932114,-70.474548,8.577347,59.994999,0.01,10.42801386,-3.020906,0,164.645152,130531.4436,44.66779,130506.3704,-75.321032,130556.5169,-24.276222,378.48837,-140.964806,365.67067,98.669062,366.76933,164.66807,130531.4436,0,0,0,0,-22.207844,370.24842,-87.060937,7.87373,-76.495595,8.05684,59.995,0.01,9.596790972,-2.931726,0,170.260138,132888.331,50.254128,132236.426,-69.740423,132938.4775,165.241028,370.24842,48.575362,357.98005,-71.774423,358.8956,170.265868,132687.7448,0,0,0,0,167.326595,362.19158,102.49069,7.69062,112.362753,7.87373,59.997,0.01,9.99587395,0.14241,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.094384,132211.3527,-136.077476,132186.2794,103.934544,132286.5725,-9.849144,257.81888,-134.776862,274.48189,110.947547,257.26955,-16.077196,132236.426,0,0,0,0,-11.304457,262.94596,46.283531,9.70483,177.582539,10.43727,60,0,16.37467707,-0.132978,0,-20.223084,131560.1719,-140.166328,131409.0938,99.780581,131634.3125,157.315977,262.876526,32.736513,278.669373,-82.048645,260.799408,-20.201111,131534.9531,0,0,0,0,155.937194,267.230988,-144.950876,9.601593,-12.477723,9.544373,59.999001,0,15.79444576,-3.114662,0,-20.219681,131083.0556,-140.202773,131057.9823,99.820707,131158.2754,157.133675,261.8473,32.744538,275.94677,-82.351224,258.91754,-20.196762,131083.0556,0,0,0,0,155.781495,265.5095,-145.834948,9.33861,-12.599342,8.60617,60,0,15.64178368,-3.10942,0,-16.008441,132286.5725,-136.014451,131634.6675,103.98611,132336.7191,-9.854874,257.08644,-134.329955,271.91835,110.810038,255.07223,-16.002711,132085.9864,0,0,0,0,-11.189866,261.11486,47.011187,9.1555,-179.794156,9.1555,60,0,16.19692406,-0.123232,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.352215,132236.426,-136.329578,132211.3527,103.670984,132311.6458,-12.163894,264.41084,-135.670676,275.94677,108.271835,265.5095,-16.335027,132261.4993,0,0,0,0,-13.218136,268.43926,44.639142,6.40885,170.91331,7.50751,60,0,15.37238376,-0.095652,0,-20.47577,131585.3906,-140.419004,131429.3594,99.533389,131670.1094,154.981391,269.983276,31.896058,280.294434,-84.696354,269.622803,-20.453797,131561.8281,0,0,0,0,154.036571,273.199097,-146.532898,6.122589,-18.717958,6.414413,59.999001,0,14.80395644,-3.077083,0,-20.477512,131108.1288,-140.449144,131083.0556,99.574335,131158.2754,154.944977,269.1717,31.942397,277.22854,-84.84359,266.97438,-20.448864,131133.2021,0,0,0,0,153.988137,271.0028,-150.080565,6.22574,-18.72999,5.4933,60,0,14.64062011,-3.074072,0,-16.277731,132311.6458,-136.272282,131659.7408,103.734009,132361.7923,-12.112328,263.86151,-135.177933,273.01701,108.248916,262.94596,-16.266272,132111.0596,0,0,0,0,-13.040519,266.42505,43.275502,6.04263,174.333868,6.04263,60,0,15.19004895,-0.087112,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.380863,132236.426,-136.375414,132211.3527,103.642336,132336.7191,-12.295674,265.5095,-135.710783,276.12988,107.910871,266.79127,-16.375134,132261.4993,0,0,0,0,-13.390024,269.35481,46.346556,6.04263,167.412538,6.95818,60,0,15.19128235,-0.096084,0,-20.514222,131591.1719,-140.46295,131442.875,99.483952,131671.625,154.591373,271.574036,31.835635,280.506134,-85.003972,270.166382,-20.492249,131569.0313,0,0,0,0,153.789373,273.994446,-149.466245,5.802155,-15.641785,5.727768,60,0,14.61394798,-3.065545,0,-20.511889,131108.1288,-140.489251,131108.1288,99.528499,131158.2754,154.49234,270.08725,31.89656,277.04543,-85.078503,268.07304,-20.488971,131133.2021,0,0,0,0,153.753224,271.55213,-154.268886,5.4933,-16.810582,4.94397,60,0,14.5347582,-3.063643,0,-16.317838,132311.6458,-136.312389,131659.7408,103.699631,132361.7923,-12.530587,264.77706,-135.235228,273.38323,107.865035,263.86151,-16.312108,132111.0596,0,0,0,0,-13.321269,267.15749,43.487497,5.4933,176.029823,5.4933,59.999,0,15.0610248,-0.076693,0,0,0,0,0,0,0,0,0,0,0,0,0
