R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
51.571931,130882.4694,-68.42262,130832.3229,171.59513,130957.6892,49.125401,470.95892,-72.971905,481.94552,169.492375,471.50825,51.58339,130882.4694,0.0,0.0,0.0,0.0,48.540984,474.62112,101.488014,6.77507,-127.225278,7.87373,60.0,0.0,8.266117337,0.030321,0,44.288637,129025.0703,-75.665594,128867.3359,164.292305,129109.7422,-138.177801,477.865234,100.027772,487.260803,-17.806091,476.509094,44.299623,129001.8594,0.0,0.0,0.0,0.0,-138.6612,480.485901,-86.333318,6.448746,50.550845,6.654739,59.999001,0.0,7.977240558,-3.105312,0,44.278178,128575.7286,-75.693454,128550.6553,164.335755,128600.8018,-138.168772,474.80423,100.038431,483.22729,-17.887742,472.79002,44.306826,128575.7286,0.0,0.0,0.0,0.0,-138.684434,477.00155,-86.333281,6.59196,49.629604,6.04263,60.0,0.0,7.975176874,-3.105785,0,51.629227,130932.6159,-68.376783,130305.7842,171.640967,130982.7625,49.205615,468.7616,-72.651048,478.10021,169.521023,466.74739,51.634957,130732.0298,0.0,0.0,0.0,0.0,48.684224,471.14203,101.975028,6.59196,-121.650399,6.40885,60.0,0.0,8.249632282,0.036055,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.440151,130957.6892,-68.5544,130932.6159,171.469079,131032.909,48.472229,473.70557,-73.218277,481.94552,168.587102,475.35356,51.45161,130982.7625,0.0,0.0,0.0,0.0,47.939379,477.00155,104.369992,4.94397,-134.828428,6.04263,60.0,0.0,8.120302947,0.038246,0,44.151306,129104.0625,-75.78644,128963.6641,164.171451,129188.3906,-138.897402,481.012329,99.764099,487.392426,-18.75641,480.508789,44.178773,129087.8516,0.0,0.0,0.0,0.0,-139.298402,482.952118,-84.762272,4.520416,44.06891,4.577637,60.0,0.0,7.827006488,-3.095542,0,44.163587,128650.9484,-75.819505,128625.8751,164.198245,128676.0216,-138.907888,477.55088,99.843625,483.4104,-18.718531,476.26911,44.180776,128650.9484,0.0,0.0,0.0,0.0,-139.268851,479.01576,-86.665596,4.39464,48.32326,4.21153,59.999,0.0,7.846513953,-3.092913,0,51.485987,131007.8358,-68.497104,130381.004,171.503457,131057.9823,48.437852,472.24069,-72.828665,477.73399,168.644397,470.40959,51.503176,130807.2496,0.0,0.0,0.0,0.0,48.076889,473.33935,98.657603,4.57775,-123.53543,4.21153,60.0,0.0,8.078358943,0.048817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.405773,130957.6892,-68.577319,130907.5427,171.434702,131032.909,48.288883,474.62112,-73.241195,481.76241,168.461051,475.90289,51.422962,130957.6892,0.0,0.0,0.0,0.0,47.836246,477.36777,100.897868,4.57775,-134.192445,5.4933,60.0,0.0,8.083124921,0.042442,0,44.134828,129119.2422,-75.819396,128964.8359,164.138489,129185.5547,-139.051218,481.235504,99.709171,487.478272,-18.882751,481.309876,44.151306,129094.0703,0.0,0.0,0.0,0.0,-139.419256,483.312622,-85.317081,4.062653,43.7558,4.480362,60.0,0.0,7.819553241,-3.093078,0,44.12348,128650.9484,-75.848153,128625.8751,164.181056,128676.0216,-139.028209,477.73399,99.7806,483.77662,-18.907607,477.36777,44.157857,128650.9484,0.0,0.0,0.0,0.0,-139.389172,479.56509,-82.838238,4.02842,44.79957,4.02842,60.0,0.0,7.834925249,-3.092555,0,51.468799,131032.909,-68.531482,130381.004,171.474809,131083.0556,48.33472,472.24069,-72.863043,478.10021,168.489699,471.14203,51.474528,130832.3229,0.0,0.0,0.0,0.0,47.985215,473.70557,102.479231,4.21153,-124.635509,4.02842,60.0,0.0,8.07410021,0.05006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.400044,130957.6892,-68.577319,130932.6159,171.428972,131032.909,48.265965,474.98734,-73.258384,481.76241,168.495428,475.71978,51.417233,130957.6892,0.0,0.0,0.0,0.0,47.830517,477.36777,97.88411,4.57775,-132.960586,5.4933,60.0,0.0,8.077585437,0.043612,0,44.118347,129112.1953,-75.824894,128967.4375,164.138489,129200.9297,-139.078675,481.246948,99.70368,487.581238,-18.904724,480.869293,44.140319,129096.1328,0.0,0.0,0.0,0.0,-139.430239,483.203888,-84.476627,4.159927,46.425479,4.383087,59.999001,0.0,7.817482009,-3.091598,0,44.11775,128676.0216,-75.853883,128650.9484,164.169597,128676.0216,-139.056857,477.55088,99.77487,483.59351,-18.959173,477.00155,44.146398,128676.0216,0.0,0.0,0.0,0.0,-139.41782,479.38198,-81.486058,4.02842,46.082995,4.02842,59.999,0.0,7.834078667,-3.091577,0,51.45161,131032.909,-68.542941,130381.004,171.480539,131083.0556,48.288883,472.24069,-72.90315,477.9171,168.466781,471.32514,51.463069,130832.3229,0.0,0.0,0.0,0.0,47.945108,473.88868,100.834842,4.02842,-125.334518,4.02842,60.0,0.0,8.074917517,0.050112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.288918,135821.9036,-56.694174,135771.7571,-176.688725,135897.1234,70.978012,546.76646,-48.208669,537.06163,-176.098578,606.46032,63.306107,135821.9036,0.0,0.0,0.0,0.0,68.69764,562.33081,-95.489146,32.22736,132.536597,34.05846,59.944,0.09,6.235331228,-0.238669,0,54.445497,135492.2656,-65.514225,135345.9844,174.471131,135586.1875,-115.144968,546.409607,126.02143,536.172852,-2.101135,605.272278,54.472961,135474.0469,0.0,0.0,0.0,0.0,-117.265319,561.487183,79.543762,32.735825,-55.439761,33.67424,59.969002,-0.02,6.213856246,2.860061,0,54.448179,135019.559,-65.529183,134994.4857,174.505756,135044.6322,-133.126744,285.6516,106.856629,285.6516,-20.975985,322.09049,54.471098,135019.559,0.0,0.0,0.0,0.0,-135.962885,297.18753,54.127323,18.49411,-65.775555,18.49411,59.968,-0.99,11.93271066,-3.129521,0,58.963087,138454.5969,-61.031464,137802.6919,178.992015,138529.8168,58.441695,269.35481,-61.707555,271.0028,170.460674,305.24437,58.974546,138254.0108,0.0,0.0,0.0,0.0,55.513881,281.25696,-115.519751,17.94478,127.288304,17.39545,59.99,-0.11,13.01336979,-0.114297,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52.735035,131208.4219,-67.248056,131158.2754,172.763964,131283.6417,54.791954,444.40797,-64.864552,441.66132,172.614995,456.31012,52.752224,131208.4219,0.0,0.0,0.0,0.0,54.16743,447.33773,-112.104922,7.3244,111.428832,7.87373,59.986,0.03,8.075977067,-0.065313,0,45.848697,130433.3359,-74.100039,130286.0859,165.868835,130520.8047,-133.003235,446.640015,107.630312,444.025024,-15.108949,457.878113,45.870669,130418.3516,0.0,0.0,0.0,0.0,-133.508615,449.420929,61.169132,7.902145,-82.762761,7.673264,59.984001,0.03,7.97404757,3.097316,0,45.842353,129979.8317,-74.12355,129954.7584,165.88847,129979.8317,-140.168395,496.2281,101.453637,487.98815,-21.44581,501.90451,45.876731,129979.8317,0.0,0.0,0.0,0.0,-140.065263,495.31255,73.086496,8.05684,-115.072844,8.60617,59.986,0.03,7.107864137,-3.041972,0,53.267886,133264.4301,-66.732394,132637.5983,173.279626,133339.6499,46.8393,488.35437,-71.424919,479.7482,165.687935,492.93212,53.267886,133088.9172,0.0,0.0,0.0,0.0,47.022646,486.88949,-96.938729,7.87373,68.170518,8.42306,59.988,0.01,7.403318619,0.109701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52.030297,130556.5169,-67.964254,130531.4436,172.053496,130631.7367,53.777819,444.9573,-65.970361,442.94309,171.658155,457.04256,52.041757,130581.5902,0.0,0.0,0.0,0.0,53.136106,448.25328,-114.253514,7.3244,113.262297,7.50751,59.991,0.03,8.050007766,-0.060254,0,45.079652,129729.625,-74.858095,129578.7422,165.099797,129805.1328,-134.030455,447.835938,106.537175,445.735931,-16.037293,458.307251,45.107119,129707.1406,0.0,0.0,0.0,0.0,-134.524851,450.553894,58.548894,7.43866,-83.888855,7.141113,59.990002,0.03,7.931877875,3.103523,0,45.080319,129277.7801,-74.885584,129252.7069,165.137896,129277.7801,-139.715758,495.31255,100.817654,492.19968,-22.001579,506.66537,45.114697,129252.7069,0.0,0.0,0.0,0.0,-140.317364,497.87609,50.007756,8.60617,-91.08883,8.97239,59.99,0.02,7.109761679,-3.081971,0,52.603255,132562.3785,-67.391296,131935.5467,172.637913,132612.525,47.291936,486.88949,-72.112468,484.50906,165.057682,497.50987,52.614714,132361.7923,0.0,0.0,0.0,0.0,46.730438,489.45303,-123.999526,8.42306,93.655681,8.42306,59.991,0.01,7.423793713,0.071236,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.689576,129879.5386,-69.299245,129829.3921,170.712775,129954.7584,50.030675,459.6061,-69.64302,457.59189,168.461051,469.12782,50.701035,129904.6119,0.0,0.0,0.0,0.0,49.606686,462.16964,-114.797824,5.85952,106.644634,5.85952,59.999,0.01,7.809280545,-0.010301,0,43.530578,128571.8438,-76.412659,128426.6484,163.550724,128658.375,-137.364817,463.600159,103.136902,461.832031,-18.910217,471.811279,43.558046,128555.3906,0.0,0.0,0.0,0.0,-137.721872,465.688721,55.774843,6.059647,-88.99201,5.744934,59.999001,0.01,7.652960846,3.140554,0,43.527604,128124.4097,-76.444029,128099.3364,163.579451,128149.483,-140.63822,493.84767,99.843625,491.46724,-22.482864,502.27073,43.550522,128124.4097,0.0,0.0,0.0,0.0,-141.108046,495.67877,48.19148,6.95818,-94.830245,6.95818,59.999,0.01,7.121602205,-3.086538,0,51.107835,131083.0556,-68.875257,130456.2238,171.125305,131133.2021,46.329367,486.88949,-73.17817,484.87528,164.564938,495.12944,51.119294,130882.4694,0.0,0.0,0.0,0.0,45.899649,488.9037,-124.566754,6.77507,92.274853,6.59196,59.997,0.01,7.401951817,0.066586,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.660928,129904.6119,-69.316434,129879.5386,170.689857,129954.7584,49.927542,460.33854,-69.7748,457.775,168.317812,469.31093,50.678117,129904.6119,0.0,0.0,0.0,0.0,49.486365,462.53586,-115.193165,5.85952,105.853953,6.22574,59.999,0.01,7.788074613,-0.009044,0,43.497619,128572.625,-76.445622,128418.6641,163.523253,128659.6484,-137.43622,464.246765,102.983099,463.216797,-18.976135,472.440735,43.525087,128552.2578,0.0,0.0,0.0,0.0,-137.826237,466.58136,52.863465,5.922318,-87.404483,5.441666,59.999001,0.01,7.657694841,3.141266,0,43.493226,128124.4097,-76.478406,128099.3364,163.545073,128149.483,-140.609573,493.29834,99.820707,490.7348,-22.465675,501.35518,43.516145,128124.4097,0.0,0.0,0.0,0.0,-141.096587,495.12944,47.337773,6.59196,-94.326042,7.14129,59.999,0.0,7.129489515,-3.087851,0,51.067728,131057.9823,-68.926823,130431.1505,171.085198,131108.1288,46.398122,485.79083,-73.201088,484.50906,164.622234,494.94633,51.079187,130857.3961,0.0,0.0,0.0,0.0,45.934026,488.35437,-125.586619,6.77507,96.182425,6.40885,59.999,0.01,7.432380942,0.06276,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.511959,130456.2238,-69.476862,130431.1505,170.540888,130556.5169,48.151373,470.40959,-71.665561,468.57849,166.97709,477.36777,50.529148,130481.2971,0.0,0.0,0.0,0.0,47.819058,472.05758,-116.854742,4.21153,106.054488,4.57775,60.0,0.01,7.719280155,0.024274,0,43.266909,128832.2734,-76.659851,128689.0313,163.292543,128913.0234,-139.31489,475.954041,101.197818,474.260315,-20.382386,481.693268,43.294373,128815.8672,0.0,0.0,0.0,0.0,-139.507147,477.275848,57.137148,4.680634,-96.65497,4.325867,60.0,0.0,7.519910975,-3.106627,0,43.269773,128400.2157,-76.684671,128375.1424,163.32162,128375.1424,-140.500711,485.2415,99.872273,483.77662,-21.846881,491.65035,43.298421,128375.1424,0.0,0.0,0.0,0.0,-140.833026,486.88949,48.621198,5.12708,-94.21145,4.94397,60.0,0.0,7.333688438,-3.088981,0,50.706765,130982.7625,-69.287786,130330.8575,170.735693,131032.909,46.799193,478.46643,-72.880232,477.73399,165.34989,485.05839,50.718224,130782.1763,0.0,0.0,0.0,0.0,46.421041,480.48064,-128.256602,5.31019,93.569738,4.94397,59.999,0.0,7.587228013,0.054492,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.483311,130732.0298,-69.51124,130706.9565,170.495051,130832.3229,47.469553,473.88868,-72.559375,473.52246,166.461428,479.7482,50.489041,130757.1031,0.0,0.0,0.0,0.0,47.125779,475.71978,-127.059121,3.29598,113.262297,3.47909,60.0,0.0,7.729695425,0.037608,0,43.206482,129005.9219,-76.720277,128858.9609,163.232123,129077.3281,-139.924621,480.291382,100.395817,479.40445,-20.777893,484.525696,43.239441,128984.8672,0.0,0.0,0.0,0.0,-140.105895,481.395721,51.720887,3.473282,-96.078188,3.204346,60.0,0.0,7.507175914,-3.094784,0,43.212477,128550.6553,-76.747697,128500.5088,163.258594,128600.8018,-140.420496,482.31174,99.872273,481.02997,-21.606238,487.0726,43.241125,128550.6553,0.0,0.0,0.0,0.0,-140.718435,483.4104,45.865272,4.21153,-96.25118,4.39464,60.0,0.0,7.409766085,-3.088712,0,50.586444,131007.8358,-69.402378,130381.004,170.621102,131057.9823,46.867948,476.086,-72.880232,475.35356,165.682206,481.21308,50.597903,130807.2496,0.0,0.0,0.0,0.0,46.55855,477.55088,-128.130552,4.21153,94.062481,4.02842,59.999,0.0,7.660302515,0.053755,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.374449,130932.6159,-69.625831,130882.4694,170.386189,131007.8358,46.592928,477.9171,-73.338598,477.36777,166.071817,482.12863,50.380179,130932.6159,0.0,0.0,0.0,0.0,46.443959,479.19887,0.0,0.0,0.0,0.0,60.0,0.0,7.721592683,0.05654,0,43.085632,129110.2344,-76.852114,128965.1328,163.100287,129190.8438,-140.649728,483.707428,99.582826,483.3927,-21.145936,486.448303,43.1131,129086.9219,0.0,0.0,0.0,0.0,-140.74311,484.502808,0.0,0.0,0.0,0.0,60.0,0.0,7.51144923,-3.08068,0,43.086426,128650.9484,-76.873747,128600.8018,163.132543,128676.0216,-140.844485,481.94552,99.494121,480.48064,-21.405703,483.95973,43.115074,128650.9484,0.0,0.0,0.0,0.0,-140.91324,482.12863,0.0,0.0,0.0,0.0,60.0,0.0,7.481846604,-3.07632,0,50.431745,131032.909,-69.568535,130406.0773,170.454944,131083.0556,46.501255,476.086,-73.195358,475.35356,165.934307,478.64954,50.443204,130832.3229,0.0,0.0,0.0,0.0,46.415311,476.63533,0.0,0.0,0.0,0.0,60.0,0.0,7.72583817,0.064662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.322883,130932.6159,-69.671668,130907.5427,170.351812,131007.8358,46.472607,478.10021,-73.487567,477.9171,165.940037,481.76241,50.334342,130957.6892,0.0,0.0,0.0,0.0,46.312179,479.38198,0.0,0.0,0.0,0.0,60.0,0.0,7.722148475,0.058864,0,43.041687,129107.0547,-76.901551,128966.4063,163.061833,129200.2422,-140.809022,484.462738,99.385072,483.547211,-21.217347,486.808777,43.06366,129090.8906,0.0,0.0,0.0,0.0,-140.880438,484.949097,0.0,0.0,0.0,0.0,59.999001,0.0,7.505576913,-3.078871,0,43.04059,128650.9484,-76.925314,128625.8751,163.086707,128701.0949,-140.890322,482.12863,99.350882,480.66375,-21.382785,483.77662,43.069237,128650.9484,0.0,0.0,0.0,0.0,-140.976266,482.12863,0.0,0.0,0.0,0.0,60.0,0.0,7.493824419,-3.076584,0,50.380179,131032.909,-69.620102,130406.0773,170.403378,131083.0556,46.42677,475.90289,-73.321409,475.53667,165.962955,477.9171,50.391638,130832.3229,0.0,0.0,0.0,0.0,46.358015,476.45222,0.0,0.0,0.0,0.0,60.0,0.0,7.748136985,0.066265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.248399,130957.6892,-69.746152,130932.6159,170.277327,131032.909,46.352286,478.28332,-73.779775,478.83265,165.808256,482.12863,50.265587,130982.7625,0.0,0.0,0.0,0.0,46.128832,479.7482,0.0,0.0,0.0,0.0,60.0,0.0,7.74197055,0.058131,0,42.970277,129123.8516,-76.97296,128971.3516,162.984925,129202.7891,-140.946349,484.74884,99.165345,484.811768,-21.404114,487.335205,42.99225,129099.8047,0.0,0.0,0.0,0.0,-141.067203,485.624329,0.0,0.0,0.0,0.0,60.0,0.0,7.513878088,-3.078074,0,42.966105,128676.0216,-76.982609,128650.9484,163.012222,128650.9484,-140.959077,481.21308,99.127428,481.39619,-21.468729,483.04418,43.000483,128676.0216,0.0,0.0,0.0,0.0,-141.102316,481.94552,0.0,0.0,0.0,0.0,60.0,0.0,7.537966777,-3.076853,0,50.305694,131032.909,-69.694586,130406.0773,170.328893,131083.0556,46.375204,475.90289,-73.550592,476.086,165.848363,477.73399,50.317154,130832.3229,0.0,0.0,0.0,0.0,46.226235,476.63533,0.0,0.0,0.0,0.0,59.999,0.0,7.760672666,0.064597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.721935,138028.3514,47.721655,137978.2048,-72.278626,138103.5712,173.342651,349.00766,46.237694,379.77014,-65.620856,343.14814,167.727665,138028.3514,0.0,0.0,0.0,0.0,171.165412,356.69828,-131.940721,20.32521,2.125673,19.22655,59.982,-0.11,13.22878357,-0.127963,0,162.281798,136997.9375,42.327577,136838.5781,-77.720033,137092.4531,-16.619568,353.811279,-143.291932,384.51004,104.537664,347.042084,162.298286,136977.125,0.0,0.0,0.0,0.0,-18.608094,361.106873,38.542788,19.918442,175.069893,18.854141,59.981998,-0.15,12.89437961,3.102125,0,162.284566,136498.8819,42.301474,136498.8819,-77.687347,136549.0284,-16.890796,353.4023,-143.245178,381.96746,104.157998,346.0779,162.296025,136523.9552,0.0,0.0,0.0,0.0,-18.787286,359.81115,38.307958,19.04344,175.279249,17.57856,59.982,-0.15,12.71855286,3.109976,0,167.784961,138103.5712,47.79041,137426.5929,-72.209871,138178.791,173.044713,348.09211,46.524173,377.93904,-65.764096,341.68326,167.784961,137902.985,0.0,0.0,0.0,0.0,171.119575,355.2334,-131.797482,19.22655,5.219646,18.311,59.98,-0.11,13.18716371,-0.11076,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163.659665,132888.331,43.670843,132863.2577,-76.312249,132963.5508,168.369378,359.99426,41.006589,395.15138,-70.892068,356.51517,163.671124,132913.4043,0.0,0.0,0.0,0.0,165.997332,369.69909,-133.791375,21.05765,-4.669606,20.87454,59.982,0.03,12.44140319,-0.1197,0,157.799377,131631.5625,37.845156,131489.5469,-82.185979,131727.5,-20.821839,366.193787,-147.70295,399.627686,100.088199,360.185608,157.821356,131615.9375,0.0,0.0,0.0,0.0,-22.964173,374.622345,36.279602,20.94841,169.477853,19.866943,59.98,0.04,12.0009896,3.092561,0,157.798306,131158.2754,37.820944,131158.2754,-82.156418,131208.4219,-21.073388,364.93823,-147.69706,396.43315,99.826437,359.07871,157.826954,131183.3486,0.0,0.0,0.0,0.0,-23.124577,372.81196,35.511924,19.95899,169.085575,18.86033,59.982,0.04,11.90874432,3.097957,0,163.72269,132963.5508,43.728139,132311.6458,-76.249223,133013.6974,168.254786,359.26182,41.321716,392.22162,-71.00666,355.05029,163.739879,132762.9647,0.0,0.0,0.0,0.0,166.03744,368.23421,-133.762727,20.1421,-3.546609,19.59277,59.982,0.03,12.34149237,-0.110305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163.029411,132236.426,43.04059,132211.3527,-76.948232,132311.6458,167.349513,363.47335,40.210178,396.98248,-71.889015,359.99426,163.0466,132261.4993,0.0,0.0,0.0,0.0,165.07487,372.81196,-135.430034,20.50832,-5.935843,20.32521,59.986,0.04,12.17508175,-0.112164,0,157.112738,130951.1641,37.153015,130804.1953,-82.894598,131053.1172,-21.689759,369.009033,-148.433534,401.727661,99.077454,364.151001,157.123721,130935.2422,0.0,0.0,0.0,0.0,-23.826599,377.620697,35.895082,20.233154,167.258615,19.432068,59.984001,0.04,11.77833673,3.09257,0,157.099298,130506.3704,37.127665,130456.2238,-82.849697,130506.3704,-21.961472,368.23421,-148.350232,398.99669,98.944082,362.37469,157.127946,130481.2971,0.0,0.0,0.0,0.0,-23.926718,375.92483,34.652487,19.59277,168.724612,18.49411,59.986,0.03,11.68494781,3.103449,0,163.086707,132311.6458,43.103615,131659.7408,-76.885207,132361.7923,167.177626,362.37469,40.611249,394.60205,-71.923392,357.24761,163.103896,132111.0596,0.0,0.0,0.0,0.0,165.143625,370.79775,-135.269606,19.59277,-2.360586,19.04344,59.986,0.03,12.12385317,-0.094814,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159.901062,131534.3744,39.929429,131534.3744,-80.070852,131634.6675,158.978599,390.57363,37.207879,399.54602,-80.718294,392.22162,159.92398,131559.4477,0.0,0.0,0.0,0.0,158.485856,394.05272,-143.995753,4.39464,-17.595534,5.85952,60.0,0.0,9.974102513,0.004779,0,153.904735,130239.1172,33.955995,130093.625,-86.080628,130315.5156,-29.924012,397.745117,-151.416319,403.930664,90.464175,396.67511,153.9267,130216.8359,0.0,0.0,0.0,0.0,-30.292053,399.404541,18.404846,4.480362,159.419866,4.703522,59.999001,0.0,9.616271357,-3.08017,0,153.902193,129779.2455,33.947749,129754.1723,-86.052531,129804.3188,-29.937045,394.78516,-151.341072,400.82779,90.343985,393.13717,153.930841,129779.2455,0.0,0.0,0.0,0.0,-30.315197,396.25004,22.763613,4.39464,162.530938,4.21153,60.0,0.0,9.623632274,-3.077965,0,159.964087,131609.5942,39.975265,130982.7625,-80.019286,131684.814,159.076002,389.65808,37.500088,395.88382,-80.77559,388.74253,159.975546,131434.0813,0.0,0.0,0.0,0.0,158.594718,391.30607,-146.608441,4.39464,-15.848013,4.21153,60.0,0.0,9.893157749,0.008155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.009204,120451.9891,59.960033,121705.6526,-60.257971,122106.8249,0.0,0.0,-3.460665,3.47909,-57.628095,22.88875,179.576432,121404.7733,0.0,0.0,0.0,0.0,172.099333,7.3244,58.080732,7.14129,-45.412635,8.78928,60.9,-0.08,147.5190817,-1.945051,2058,143.934639,99825.73438,22.425844,108130.125,-96.852724,110333.8359,64.294743,123.264313,108.970648,5.149841,116.759953,22.378922,143.149113,106091.8516,-37.757265,2748.167236,-57.400821,3766.13208,55.637515,42.766571,63.141178,34.132004,72.940984,47.389984,58.700001,0.02,11.17458388,1.477664,0,143.938457,99490.73536,22.39692,107840.1343,-96.812679,109896.1424,-47.234641,944.29827,-155.317399,849.99662,79.079635,979.45539,143.153505,105733.9796,-38.714758,2707.91316,-56.539475,3760.9905,-41.350364,921.40952,-140.91897,88.25902,-57.748416,34.05846,58.7,0.09,2.750261187,-2.902041,0,160.199,115111.3826,40.204448,117518.4165,-80.672458,117568.563,135.848293,925.62105,27.639484,833.69983,-97.792436,965.17281,159.906791,116741.1451,-31.959586,1353.95658,0.0,0.0,141.709652,905.11273,42.100939,87.70969,126.887233,31.31181,59.14,-0.07,3.259106087,0.464844,0,0,0,0,0,1,1,0,0,0,0,0,0,1
163.092436,133665.6024,43.097885,133640.5291,-76.896666,133740.8222,163.378915,394.05272,46.644494,382.33368,-73.527674,383.79856,163.098166,133690.6756,0.0,0.0,0.0,0.0,165.48167,386.54521,98.909704,8.23995,105.424234,7.87373,59.98,0.04,9.501305576,0.047891,0,157.233591,133036.8906,37.290347,132887.2344,-82.751772,133120.0,-25.545959,396.915436,-142.292184,383.766174,97.116397,386.62146,157.261049,133014.4219,0.0,0.0,0.0,0.0,-23.590394,388.978943,-93.979797,8.090973,-73.561711,7.74765,59.984001,0.01,9.31119445,-3.044656,0,157.225349,132562.3785,37.276634,132562.3785,-82.723646,132562.3785,-30.916803,390.57363,-150.859788,390.75674,89.146503,390.20741,157.259726,132562.3785,0.0,0.0,0.0,0.0,-30.876696,390.57363,0.0,0.0,0.0,0.0,59.982,0.01,9.650074112,-2.997452,0,162.949197,134869.1193,42.960375,134217.2143,-77.039905,134919.2659,158.485856,383.06612,38.519953,383.24923,-81.514706,382.6999,162.960656,134668.5332,0.0,0.0,0.0,0.0,158.503044,383.06612,0.0,0.0,0.0,0.0,59.99,0.0,10.00281808,0.079469,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160.032842,131083.0556,40.061209,131057.9823,-79.939072,131158.2754,160.686014,382.33368,43.413012,373.17818,-76.804992,374.45995,160.050031,131083.0556,0.0,0.0,0.0,0.0,162.422076,376.47416,93.747354,6.59196,103.109485,6.22574,59.995,0.01,9.627401566,0.032307,0,154.23981,130461.0547,34.296572,130322.6172,-85.751037,130545.1406,-28.396913,385.156616,-145.692443,374.856934,93.924868,376.4534,154.267281,130443.8672,0.0,0.0,0.0,0.0,-26.737978,378.747925,-95.078433,6.523132,-79.812932,6.402969,59.994999,0.01,9.465912327,-3.053041,0,154.240238,130004.905,34.268606,129954.7584,-85.731675,130055.0515,-33.632623,417.85702,-150.733737,405.95487,88.831377,407.23664,154.268886,130004.905,0.0,0.0,0.0,0.0,-31.862183,410.34951,-99.36807,7.50751,-84.597218,7.50751,59.995,0.01,8.678184439,-2.957681,0,160.451101,132537.3052,40.45655,131885.4002,-79.526542,132587.4518,154.979354,410.34951,37.958454,398.08114,-82.425708,399.1798,160.46256,132336.7191,0.0,0.0,0.0,0.0,156.824278,402.47578,90.859647,7.50751,103.103755,7.87373,59.995,0.01,9.006215847,0.144052,0,0,0,0,0,0,0,0,0,0,0,0,0,1
