R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
-164.278459,131810.1804,75.75075,131785.1071,-44.249531,131885.4002,-165.263946,344.42991,75.418435,343.88058,-43.779705,341.31704,-164.26127,131835.2537,0,0,0,0,-164.547749,343.14814,0,0,0,0,60,0,11.01643435,0.03794,0,-169.466856,130841.8047,70.600892,130697.0938,-49.457704,130928.1406,4.638977,349.628449,-114.518742,347.654358,125.779723,345.966339,-169.44489,130823.4922,0,0,0,0,5.292664,347.734436,0,0,0,0,60,0,10.6633926,-3.018754,0,-169.469457,130355.9307,70.576941,130330.8575,-49.423339,130381.004,3.873195,350.65565,-114.832201,345.52857,125.489216,344.42991,-169.440809,130355.9307,0,0,0,0,4.835764,346.81034,-41.739975,3.47909,-63.088383,3.47909,60,0,10.53629907,-2.997611,0,-164.192515,131935.5467,75.825235,131283.6417,-44.175046,131985.6933,-165.458752,344.06369,75.34968,341.13393,-44.197964,339.66905,-164.181056,131734.9606,0,0,0,0,-164.776932,341.68326,0,0,0,0,60,0,10.92422238,0.04237,0,0,0,0,0,0,0,0,0,0,0,0,0
-164.444617,131860.3269,75.590322,131860.3269,-44.415688,131935.5467,-165.613451,344.97924,74.828288,344.97924,-44.564657,343.69747,-164.427428,131885.4002,0,0,0,0,-165.114977,344.61302,0,0,0,0,59.999,0,10.98222705,0.032765,0,-169.648143,130873.8828,70.425111,130722.7109,-49.627991,130949.8359,4.232483,350.687012,-115.194405,349.136353,125.065613,348.358154,-169.620672,130846.3125,0,0,0,0,4.699402,349.382385,0,0,0,0,59.999001,0,10.63203118,-3.021814,0,-169.635614,130381.004,70.410783,130355.9307,-49.583768,130406.0773,4.056541,348.64144,-115.216083,346.0779,124.967825,345.52857,-169.606967,130381.004,0,0,0,0,4.595122,346.62723,0,0,0,0,60,0,10.62282472,-3.016218,0,-164.375862,131935.5467,75.641888,131308.715,-44.346933,131985.6933,-165.567614,343.88058,75.046012,342.23259,-44.644871,340.76771,-164.364403,131734.9606,0,0,0,0,-165.063411,342.23259,0,0,0,0,59.999,0,10.93248496,0.036526,0,0,0,0,0,0,0,0,0,0,0,0,0
-164.582127,131885.4002,75.447082,131860.3269,-44.553198,131960.62,-165.773879,345.16235,74.518891,345.34546,-44.971457,344.79613,-164.564938,131885.4002,0,0,0,0,-165.412916,345.16235,0,0,0,0,60,0,10.96387327,0.028384,0,-169.785471,130875.8906,70.287783,130728.2422,-49.765322,130963.0078,3.886413,350.881592,-115.534972,350.063324,124.763487,348.999023,-169.758,130854.5391,0,0,0,0,4.369812,349.971771,0,0,0,0,60,0,10.65097492,-3.017774,0,-169.778854,130381.004,70.267544,130381.004,-49.732737,130431.1505,3.827358,348.64144,-115.52548,347.35967,124.646968,346.0779,-169.750206,130381.004,0,0,0,0,4.314372,347.35967,0,0,0,0,60,0,10.64697903,-3.015088,0,-164.519101,131935.5467,75.510108,131308.715,-44.495902,131985.6933,-165.802527,344.2468,74.79964,342.23259,-45.005835,341.13393,-164.501913,131734.9606,0,0,0,0,-165.338431,342.4157,0,0,0,0,60,0,10.89300793,0.036846,0,0,0,0,0,0,0,0,0,0,0,0,0
139.944942,132111.0596,19.979038,132060.9131,-100.021242,132161.2062,145.216153,332.71087,18.088278,366.95244,-93.506712,327.58379,139.96786,132111.0596,0,0,0,0,143.079021,341.68326,-157.580582,20.1421,-22.660481,19.95899,59.99,0.03,13.53156717,-0.114016,0,134.475401,131009.3359,14.532167,130865.7578,-105.493474,131096.1094,-44.200746,337.051392,-171.532292,370.679871,76.637878,332.536682,134.502872,130990.5313,0,0,0,0,-46.546325,346.035004,13.872986,20.261765,144.835514,19.638062,59.990002,0.03,13.13623068,3.087158,0,134.484654,130531.4436,14.518751,130506.3704,-105.464341,130556.5169,-44.581846,337.10551,-171.60086,368.23421,76.283601,331.79532,134.513302,130531.4436,0,0,0,0,-46.799193,344.97924,12.685286,19.59277,144.9927,18.49411,59.99,0.03,12.95124964,3.097701,0,140.025156,132161.2062,20.042064,131509.3012,-99.963947,132211.3527,145.239072,331.97843,18.151303,362.92402,-93.844757,327.03446,140.036615,131960.62,0,0,0,0,143.015995,340.03527,-157.907168,19.22655,-25.427867,18.49411,59.99,0.03,13.35131081,-0.120021,0,0,0,0,0,0,0,0,0,0,0,0,0
138.535465,131283.6417,18.563833,131233.4952,-101.436448,131333.7883,142.574818,341.13393,17.578345,366.03689,-96.377231,336.55618,138.558384,131283.6417,0,0,0,0,141.159612,347.54278,-159.643231,14.6488,-22.156278,14.6488,59.999,0.01,12.41153007,-0.077989,0,132.986761,130140.0469,13.043518,129990.8359,-106.993103,130231.2344,-46.925356,346.469879,-172.0102,370.016113,73.962712,341.239929,133.008727,130122.2266,0,0,0,0,-48.419494,352.197632,9.813538,14.923096,146.571352,14.17923,59.994999,0.01,12.03631117,3.129182,0,133.000693,129678.9524,13.02906,129628.8059,-106.959761,129678.9524,-47.183074,345.52857,-172.116522,367.50177,73.590699,340.40149,133.017882,129653.8792,0,0,0,0,-48.655576,350.83876,9.551206,14.28258,145.445336,13.36703,59.997,0.01,11.93842916,3.132947,0,138.615679,131308.715,18.615399,130681.8832,-101.373423,131383.9348,142.643573,340.40149,17.498131,362.74091,-96.726735,336.18996,138.621409,131133.2021,0,0,0,0,141.05648,346.0779,-159.809388,14.28258,-26.87745,13.55014,59.997,0.01,12.29617445,-0.087251,0,0,0,0,0,0,0,0,0,0,0,0,0
137.893753,131509.3012,17.92212,131484.2279,-102.072431,131559.4477,140.271527,349.55699,16.644424,366.76933,-98.915434,346.0779,137.916671,131509.3012,0,0,0,0,139.28604,353.95163,-163.688313,10.62038,-24.780425,10.62038,60,0,11.67419839,-0.047187,0,132.371525,130377.6094,12.417298,130227.6563,-107.619329,130461.1563,-49.237977,354.446411,-172.823184,370.382324,71.424866,351.533875,132.387999,130355.1797,0,0,0,0,-50.254213,358.606323,6.215515,10.231018,142.445986,10.099411,60,0,11.34483747,-3.123455,0,132.36471,129904.6119,12.404536,129879.5386,-107.578556,129904.6119,-49.446258,352.85297,-172.867096,367.31866,71.149899,349.37388,132.393358,129904.6119,0,0,0,0,-50.431745,356.33206,5.746767,9.88794,142.706598,9.33861,60,0,11.28190882,-3.118611,0,137.962508,131534.3744,17.973686,130907.5427,-102.015135,131584.521,140.305905,347.72589,16.684531,362.74091,-99.133158,344.79613,137.973967,131358.8615,0,0,0,0,139.245933,351.5712,-164.106572,9.88794,-29.32398,9.70483,60,0,11.6341975,-0.052614,0,0,0,0,0,0,0,0,0,0,0,0,0
-178.92326,133615.4558,61.105949,133565.3093,-58.911521,133665.6024,0,0,0,0,0,0,-178.917531,133615.4558,0,0,0,0,0,0,0,0,0,0,60.029,-0.04,inf,0,0,129.76227,117921.6328,9.813538,117789.6563,-110.217595,117995.7734,0,0,0,0,0,0,129.784249,117903.2188,0,0,0,0,0,0,0,0,0,0,59.991001,0,inf,0,0,129.763481,117518.4165,9.791849,117468.27,-110.179784,117543.4898,-55.032596,839.19313,-175.645942,844.32021,64.967684,838.82691,129.792129,117518.4165,0,0,0,0,-55.244591,840.65801,4.566474,3.47909,125.735588,3.47909,59.993,0,4.022585424,-3.061254,0,143.136316,124564.0054,23.158954,123987.3202,-96.841327,124614.1519,128.737887,828.75586,8.130271,834.06605,-111.142353,827.47409,143.153505,124388.4925,0,0,0,0,128.577459,830.03763,-178.224252,3.84531,-40.204448,3.84531,59.993,0,4.32545073,0.249593,0,0,0,0,0,1,1,0,0,0,0,0,0
-176.791857,134016.6282,63.237352,133966.4816,-56.768658,134091.848,0,0,0,0,0,0,-176.774669,134016.6282,0,0,0,0,0,0,0,0,0,0,60.021,-0.03,inf,0,0,129.267887,117731.1797,9.319153,117589.3125,-110.717469,117812.0859,0,0,0,0,0,0,129.289853,117712.7656,0,0,0,0,0,0,0,0,0,0,59.997002,0.01,inf,0,0,129.270738,117317.8303,9.299105,117317.8303,-110.672528,117317.8303,-55.668579,842.12289,-176.178792,845.9682,64.406186,841.20734,129.293656,117317.8303,0,0,0,0,-55.817548,843.03844,-4.927437,3.11287,0,0,59.997,0.02,3.997232995,-3.057582,0,142.689409,124413.5657,22.694858,123811.8073,-97.293963,124463.7123,128.084715,831.68562,7.631798,835.71404,-111.801255,829.85452,142.700869,124238.0529,0,0,0,0,127.970124,832.41806,179.937396,3.29598,0,0,59.999,0.01,4.292171294,0.25473,0,0,0,0,0,1,1,0,0,0,0,0,0
-173.302544,133615.4558,66.732394,133590.3826,-53.279345,133690.6756,0,0,0,0,0,0,-173.285356,133640.5291,0,0,0,0,0,0,0,0,0,0,60.009,0,inf,0,0,129.322815,118896.3516,9.374085,118757.1328,-110.662541,118964.375,0,0,0,0,0,0,129.344795,118873.2422,0,0,0,0,0,0,0,0,0,0,60,0.01,inf,0,0,129.328034,118471.2008,9.344942,118446.1275,-110.632421,118496.274,-55.857655,836.62959,-176.121497,838.6438,64.108248,836.26337,129.345222,118471.2008,0,0,0,0,-55.955058,837.17892,0,0,0,0,60,0,4.039662772,-3.052524,0,142.511792,125416.4965,22.517241,124814.7381,-97.47158,125491.7164,128.073256,824.91055,7.723471,828.02342,-111.933035,824.54433,142.517522,125240.9837,0,0,0,0,127.952935,825.8261,0,0,0,0,59.999,0,4.347303428,0.250442,0,0,0,0,0,1,1,0,0,0,0,0,0
163.361727,134442.8737,43.367176,134392.7272,-76.633105,134518.0936,166.043169,464.55007,43.17237,480.11442,-72.003606,449.90127,163.367456,134442.8737,0,0,0,0,165.687935,464.55007,-152.441151,15.19813,18.380486,13.36703,59.964,0.13,8.917840933,-0.025946,0,156.15143,133299.2813,36.208192,133146.25,-83.839418,133389.3438,-21.557923,468.366638,-143.956605,483.421326,100.560609,453.798279,156.178901,133277.4375,0,0,0,0,-21.700746,468.280792,18.728944,14.047623,-164.775705,13.275146,59.986,0,8.737179662,3.128388,0,156.153918,132813.1112,36.188014,132788.0379,-83.800807,132838.1845,-33.512301,245.55051,-153.231833,244.63496,87.072396,242.98697,156.176836,132813.1112,0,0,0,0,-33.220093,244.45185,0,0,0,0,59.984,0,15.39384913,-2.960404,0,159.889602,134493.0203,39.889322,133866.1885,-80.116688,134568.2401,160.857901,236.94434,41.00086,236.94434,-78.523866,235.11324,159.889602,134292.4341,0,0,0,0,161.115732,236.39501,0,0,0,0,60.001,-0.11,16.23806777,-0.006055,0,0,0,0,0,0,0,0,0,0,0,0,0
160.846442,134543.1668,40.86908,134493.0203,-79.131201,134618.3866,163.218487,399.91224,41.029508,408.88463,-75.681995,394.78516,160.863631,134568.2401,0,0,0,0,162.834605,401.0109,-155.386154,8.05684,3.552338,7.69062,59.975,0.04,10.10328778,-0.039672,0,154.789121,133695.4063,34.834901,133548.8906,-85.196228,133784.3906,-25.688782,403.450012,-147.51068,412.279114,95.611269,397.207275,154.805609,133676.0625,0,0,0,0,-25.87555,404.21106,13.993836,7.810593,-177.377021,7.684708,59.981998,0,9.933423665,-3.123677,0,154.784548,133214.2835,34.812916,133189.2102,-85.164447,133239.3568,-34.308713,325.9358,-154.125647,325.75269,85.674379,325.56958,154.818926,133214.2835,0,0,0,0,-34.251417,325.75269,0,0,0,0,59.984,0,11.58164373,-2.98007,0,159.563016,135044.6322,39.557006,134392.7272,-80.414627,135094.7788,156.961788,319.34384,37.173502,318.97762,-83.061692,318.97762,159.574476,134844.0461,0,0,0,0,157.030543,319.16073,0,0,0,0,59.993,0,11.97334568,0.048196,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.235053,130932.6159,179.776967,130280.7109,59.788146,130982.7625,-63.500912,486.88949,175.015688,494.21389,56.579582,485.60772,-60.229323,130732.0298,0,0,0,0,-63.976467,488.9037,-7.06457,5.31019,120.882636,4.94397,59.999,0,7.854452507,0.050332,0,-67.809555,128475.4355,172.231113,128425.2889,52.242292,128500.5088,109.314618,492.74901,-11.923252,499.15786,-130.491138,491.65035,-67.780907,128450.3622,0,0,0,0,108.959384,494.58011,162.645529,4.57775,-63.409239,4.57775,60,0,7.598567325,-3.096148,0,-67.838203,128425.2889,172.208195,128400.2157,52.196455,128475.4355,109.303159,488.53748,-12.3587,496.41121,-130.645836,489.63614,-67.815285,128425.2889,0,0,0,0,108.764578,491.46724,165.372808,5.12708,-75.200711,5.67641,60,0,7.70205174,-3.104698,0,-60.345158,131334.0156,179.706116,131175.9375,59.664004,131425.5,-63.520206,484.153748,175.091858,491.672516,56.598817,484.479919,-60.328677,131312.3281,0,0,0,0,-63.954162,486.734375,-5.940857,4.566193,118.902283,5.012512,60,0,7.92756129,0.047321,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.246512,130932.6159,179.776967,130305.7842,59.782416,130982.7625,-63.592586,487.25571,175.061525,494.03078,56.556664,485.97394,-60.235053,130732.0298,0,0,0,0,-63.999386,489.08681,-8.920953,4.94397,122.44681,4.57775,59.999,0,7.839151032,0.053036,0,-67.809555,128475.4355,172.219654,128425.2889,52.230833,128500.5088,109.188567,493.11523,-11.963359,498.60853,-130.519786,491.65035,-67.792366,128450.3622,0,0,0,0,108.896359,494.397,157.036273,4.39464,-61.507019,4.39464,59.999,0,7.586491229,-3.092978,0,-67.849662,128425.2889,172.196736,128400.2157,52.184996,128500.5088,109.240133,489.08681,-12.35297,496.41121,-130.663025,489.81925,-67.826744,128450.3622,0,0,0,0,108.73593,491.65035,163.292972,4.94397,-74.186575,5.4933,60,0,7.685987986,-3.102739,0,-60.361633,131328,179.695133,131190.4844,59.653014,131424.7188,-63.597107,484.565735,175.080875,491.872803,56.538394,485.229492,-60.345158,131313.6875,0,0,0,0,-63.998108,487.186432,-6.347351,4.274368,118.314518,4.920959,59.999001,0,7.915375816,0.048359,0,0,0,0,0,0,0,0,0,0,0,0,0
-68.82369,116490.4124,171.19406,115938.8005,51.199509,116540.559,-90.332526,1175.5662,149.169562,1181.0595,29.684943,1174.28443,-68.812231,116314.8995,0,0,0,0,-90.492954,1176.84797,-34.543625,4.39464,94.813056,3.84531,60,0,2.840483367,0.373237,0,-89.284013,104380.023,150.756655,104354.9497,30.767834,104405.0963,87.169799,1188.56701,-33.208634,1193.51098,-152.676064,1187.46835,-89.255365,104380.023,0,0,0,0,87.095314,1189.84878,131.172958,3.6622,-78.145714,4.02842,60,0,2.518764554,-3.080408,0,-89.306932,104380.023,150.722278,104329.8765,30.710538,104405.0963,0,0,0,0,0,0,-89.295472,104354.9497,0,0,0,0,0,0,0,0,0,0,59.999,0,inf,0,0,-30.890808,136289.9531,-150.839537,136147.1094,89.112857,136388.9219,59.565124,61.403275,-61.531678,62.576294,178.695384,62.450409,-30.87433,136274.5781,0,0,0,0,58.905949,62.135696,0,0,0,0,60.027,0,63.97194013,-1.599128,0,0,0,0,0,0,0,1,0,0,0,0,0
-53.239238,137852.8385,-173.233789,137175.8602,66.772501,137902.985,-51.400044,216.0698,178.602404,269.1717,72.009336,194.0966,-53.233509,137627.179,0,0,0,0,-54.390883,225.40841,13.521804,29.2976,163.327349,25.81851,60.001,0.17,26.37180285,0.10414,0,-57.645284,133038.7706,-177.599728,133013.6974,62.412293,133063.8439,117.066737,236.76123,-12.576424,293.89155,-119.32992,210.94272,-57.610906,133038.7706,0,0,0,0,114.270703,245.91673,-178.121119,31.86114,-26.144064,28.01583,59.975,0.11,22.9639754,-2.898383,0,-57.668202,133013.6974,-177.634105,132988.6241,62.360726,133063.8439,140.689787,536.87852,12.175353,627.15175,-95.85011,489.26992,-57.645284,133013.6974,0,0,0,0,138.489629,548.96378,-160.571422,56.94721,-5.529043,49.4397,59.977,0.1,9.307472399,2.911086,0,-47.853699,133455.9844,-167.791452,133302.8125,72.160949,133538.2188,-33.972473,541.339844,-162.106016,632.051453,89.750065,493.703857,-47.831726,133434.4844,0,0,0,0,-35.950014,553.562134,24.787904,56.098938,-178.849186,50.1194,59.936001,-0.74,9.248415019,-0.144389,0,0,0,0,0,0,0,0,0,0,0,0,0
-58.859954,132788.0379,-178.848776,132161.2062,61.157515,132838.1845,-66.915741,516.73642,172.712398,518.75063,55.072703,505.3836,-58.848495,132587.4518,0,0,0,0,-66.394349,513.62355,-55.399289,7.87373,167.762042,7.69062,59.99,0.01,7.551001084,0.166082,0,-66.669369,129177.487,173.36557,129152.4138,53.382478,129202.5603,106.358156,525.70881,-14.037466,527.53991,-131.757375,515.08843,-66.646451,129177.487,0,0,0,0,106.83944,522.77905,117.421971,7.69062,-20.63221,7.3244,59.988,0.03,7.211462009,-2.99705,0,-66.698017,129127.3405,173.331192,129102.2672,53.336641,129177.487,114.44259,454.1128,-7.322401,461.4372,-125.065228,452.09859,-66.680828,129152.4138,0,0,0,0,114.007142,455.76079,159.522909,6.22574,-57.106703,6.04263,59.99,0.03,8.390403367,3.11506,0,-59.631042,130807.2344,-179.579785,130667.4688,60.394595,130895.625,-57.933658,453.987122,-179.338078,461.15686,62.707215,451.24054,-59.609069,130788.5234,0,0,0,0,-58.19733,455.411926,-13.74115,5.567551,140.336618,5.693436,59.987999,0.03,8.484267568,-0.029717,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.060112,130932.6159,178.951908,130305.7842,58.974546,131007.8358,-65.420321,493.66456,173.646319,498.24231,54.854979,491.65035,-61.042923,130757.1031,0,0,0,0,-65.638045,494.58011,-17.715855,3.84531,130.370817,3.6622,60,0,7.690727633,0.074923,0,-68.69191,128350.0691,171.348758,128299.9226,51.359937,128375.1424,107.504071,500.07341,-13.344187,504.10183,-132.210011,498.24231,-68.663262,128350.0691,0,0,0,0,107.309266,500.62274,152.658875,3.47909,-58.017706,3.29598,60,0,7.430960254,-3.076404,0,-68.720558,128324.9959,171.32011,128274.8493,51.308371,128375.1424,108.174432,488.72059,-12.679556,491.83346,-131.659972,488.53748,-68.69764,128324.9959,0,0,0,0,107.945249,489.63614,0,0,-73.831341,2.92976,60,0,7.583483065,-3.093137,0,-61.273497,131094.4063,178.805241,130950.9141,58.746641,131169.6719,-64.717716,484.668732,174.767766,488.119141,55.653993,483.890533,-61.246033,131067.9531,0,0,0,0,-64.767153,485.549927,0,0,0,0,60,0,7.811454289,0.060902,0,0,0,0,0,0,0,0,0,0,0,0,0
87.462007,131133.2021,-32.509625,131083.0556,-152.521365,131183.3486,86.47079,411.08195,-33.386251,410.71573,-155.139782,416.02592,87.473467,131133.2021,0,0,0,0,85.983776,412.54683,-97.053321,4.39464,134.891454,4.39464,60,0,8.836442826,0.003008,0,81.169743,129839.6094,-38.762512,129687.7969,-158.821105,129910.6172,-101.829535,413.795471,138.161326,415.32898,16.482239,421.731934,81.197207,129810.4766,0,0,0,0,-102.400819,416.902527,75.14374,5.109787,-39.361267,4.365921,60,0,8.731080769,-3.109228,0,81.17666,129352.9999,-38.783513,129327.9267,-158.778064,129378.0732,-103.017812,420.05434,137.085882,420.42056,15.446942,426.46319,81.205308,129352.9999,0,0,0,0,-103.493367,422.25166,76.186198,4.57775,-47.177345,4.21153,59.999,0,8.558170959,-3.084792,0,87.610976,131459.1546,-32.377845,130832.3229,-152.360937,131534.3744,85.491033,414.37793,-34.520707,414.74415,-156.194025,420.78678,87.622436,131283.6417,0,0,0,0,84.923804,416.57525,-99.127428,4.57775,142.528981,4.39464,60,0,8.806575592,0.018654,0,0,0,0,0,0,0,0,0,0,0,0,0
87.29585,131383.9348,-32.664324,131333.7883,-152.681793,131434.0813,85.210283,415.84281,-34.600921,415.11037,-155.827332,418.22324,87.318768,131383.9348,0,0,0,0,84.929534,416.39214,0,0,124.010985,2.92976,60,0,8.813194554,0.029291,0,80.988469,129970.3125,-38.94928,129831.1875,-159.002392,130049.2578,-103.087465,419.712067,137.051707,420.175537,15.845031,424.501404,81.010442,129949.75,0,0,0,0,-103.400574,421.434387,78.390197,3.433228,0,0,59.999001,0,8.663160752,-3.081612,0,80.993314,129478.3663,-38.96686,129478.3663,-158.961411,129503.4396,-103.424612,419.3219,136.753567,418.77257,15.590182,422.80099,81.021962,129478.3663,0,0,0,0,-103.693902,420.23745,0,0,0,0,60,0,8.627572802,-3.073604,0,87.381793,131484.2279,-32.612758,130832.3229,-152.59585,131534.3744,85.227472,413.46238,-34.916048,413.8286,-155.936194,417.67391,87.393252,131283.6417,0,0,0,0,84.792024,414.92726,0,0,148.350232,2.92976,60,0,8.906185095,0.023748,0,0,0,0,0,0,0,0,0,0,0,0,0
87.29585,131383.9348,-32.664324,131333.7883,-152.681793,131434.0813,85.204554,415.84281,-34.61238,415.11037,-155.838791,418.22324,87.318768,131383.9348,0,0,0,0,84.918075,416.39214,0,0,124.457892,2.92976,60,0,8.812930682,0.029306,0,80.988469,129972.4219,-38.94928,129830.0156,-159.002392,130049.9453,-103.098454,419.940949,137.029728,420.450195,15.850525,424.575806,81.010442,129950.1406,0,0,0,0,-103.406072,421.628967,77.731022,3.347397,0,0,60,0,8.661971117,-3.081106,0,80.993314,129478.3663,-38.96686,129478.3663,-158.961411,129503.4396,-103.430341,419.50501,136.742107,418.58946,15.595911,422.61788,81.021962,129478.3663,0,0,0,0,-103.699631,420.23745,0,0,-57.209836,2.92976,60,0,8.61953102,-3.073279,0,87.381793,131484.2279,-32.618487,130832.3229,-152.59585,131534.3744,85.216013,413.64549,-34.927507,413.8286,-155.936194,417.67391,87.393252,131283.6417,0,0,0,0,84.786295,414.92726,0,0,147.651224,3.11287,60,0,8.900522427,0.024117,0,0,0,0,0,0,0,0,0,0,0,0,0
87.29585,131383.9348,-32.664324,131333.7883,-152.681793,131434.0813,85.193095,415.84281,-34.61238,415.29348,-155.84452,418.22324,87.318768,131383.9348,0,0,0,0,84.912345,416.39214,0,0,0,0,60,0,8.815308899,0.029923,0,80.988469,129972.4219,-38.94928,129827.7578,-159.002392,130049.0625,-103.153383,420.049683,136.974799,420.547485,15.877991,424.404144,81.010442,129950.0391,0,0,0,0,-103.433537,421.646118,78.115542,3.118515,0,0,60,0,8.669948671,-3.079331,0,80.993314,129478.3663,-38.972589,129453.293,-158.961411,129503.4396,-103.458989,419.68812,136.736378,418.58946,15.624559,422.61788,81.021962,129478.3663,0,0,0,0,-103.705361,420.23745,0,0,0,0,60,0,8.618302123,-3.072212,0,87.376064,131484.2279,-32.618487,130832.3229,-152.59585,131534.3744,85.187365,413.64549,-34.927507,414.01171,-155.924734,417.67391,87.387523,131283.6417,0,0,0,0,84.774835,415.11037,0,0,0,0,59.999,0,8.906250351,0.025235,0,0,0,0,0,0,0,0,0,0,0,0,0
87.255743,131409.0081,-32.710161,131358.8615,-152.716171,131459.1546,84.958182,416.57525,-34.841564,416.02592,-155.924734,418.58946,87.278661,131409.0081,0,0,0,0,84.728999,416.94147,0,0,0,0,60,0,8.821091142,0.03463,0,80.950016,129980.6953,-38.993226,129833.8359,-159.046323,130058.8047,-103.241274,420.324341,136.771547,421.154022,15.784608,424.901978,80.971988,129954.8438,0,0,0,0,-103.559881,422.115326,0,0,0,0,60,0,8.680001191,-3.07987,0,80.947477,129503.4396,-39.006967,129478.3663,-159.007247,129503.4396,-103.516285,419.3219,136.621786,418.77257,15.584452,422.25166,80.976125,129478.3663,0,0,0,0,-103.768386,420.05434,0,0,0,0,60,0,8.642741786,-3.071865,0,87.330227,131459.1546,-32.652865,130832.3229,-152.647416,131534.3744,85.004018,414.19482,-35.087935,414.19482,-155.924734,417.30769,87.341686,131283.6417,0,0,0,0,84.665973,415.29348,0,0,0,0,60,0,8.907890538,0.02989,0,0,0,0,0,0,0,0,0,0,0,0,0
87.101044,131434.0813,-32.870589,131409.0081,-152.882329,131484.2279,84.585759,417.85702,-35.322848,417.85702,-156.130999,418.77257,87.118233,131434.0813,0,0,0,0,84.379494,418.22324,0,0,0,0,59.999,0,8.832865595,0.040789,0,80.790715,129985.2031,-39.147035,129849.0156,-159.205631,130062.5313,-103.7851,422.201172,136.359563,422.607422,15.570374,424.976349,80.812688,129963.5547,0,0,0,0,-103.949892,423.248291,0,0,0,0,59.999001,0,8.662731598,-3.067345,0,80.798508,129503.4396,-39.167395,129478.3663,-159.161946,129528.5128,-103.842871,420.05434,136.266552,420.05434,15.446942,422.06855,80.821427,129503.4396,0,0,0,0,-104.043406,420.60367,0,0,0,0,60,0,8.660655611,-3.065801,0,87.169799,131459.1546,-32.824752,130832.3229,-152.807844,131534.3744,84.71181,414.37793,-35.317118,414.56104,-156.027867,417.12458,87.181258,131283.6417,0,0,0,0,84.459709,415.29348,0,0,0,0,59.999,0,8.926167225,0.034554,0,0,0,0,0,0,0,0,0,0,0,0,0
150.195156,131785.1071,30.194876,131158.2754,-89.793946,131835.2537,144.322339,488.35437,25.399219,483.59351,-97.299693,496.04499,150.200886,131584.521,0,0,0,0,144.127533,489.26992,-14.627613,7.69062,179.433193,7.69062,59.995,0.01,7.362526196,0.090511,0,142.643573,128550.6553,22.66621,128525.582,-97.311152,128575.7286,-42.771299,497.32676,-161.533991,491.28413,75.676266,504.65116,142.672221,128550.6553,0,0,0,0,-42.885891,497.69298,162.084031,7.87373,-10.7315,8.05684,59.995,0.01,7.036080724,-3.05761,0,142.626384,128525.582,22.631833,128475.4355,-97.356989,128575.7286,-37.74646,443.49242,-156.732605,439.464,81.938694,446.97151,142.632114,128525.582,0,0,0,0,-37.517276,443.30931,-170.747153,4.21153,-14.438536,3.29598,59.995,0.01,8.068209329,-3.13673,0,149.521187,130387.0156,29.577943,130243.3281,-90.464175,130468.0078,150.086973,443.063721,31.379699,437.261597,-90.260929,446.125031,149.543153,130364.1875,0,0,0,0,150.394591,442.119598,20.11322,4.938126,168.642889,4.348755,59.994999,0.01,8.141589649,-0.010058,0,0,0,0,0,0,0,0,0,0,0,0,0
